Unique_Identifier,Flight Region,Tile,Gini Structure Area,Corrected Gini Structure Area,Sample Size Structure.x,Mean Structure Area,Range Structure Area,Std.Deviation Structure Area,Co. of Variation Structure Area,Min. Structure Area,Lower Quantile Structure Area,Median Structure Area,Upper Quantile Structure Area,Max. Structure Area,Lower Gini Structure Area,Higher Gini Structure Area,Gini Patio Group Area,Corrected Gini Patio Group Area,Sample Size Patio Group.x,Mean Patio Group Area,Range Patio Group Area,Std. Deviation Patio Group Area,Co. of Variation Patio Group Area,Min. Patio Group Area,Lower Quantile Patio Group Area,Median Patio Group Area,Upper Quantile Patio Group Area,Max Patio Group Area,Lower Gini Patio Group Area,Higher Gini Patio Group Area,Gini Patio Group Structure Area,Corrected Gini Patio Group Structure Area,Sample Size Patio Group Structure,Mean Patio Group Structure Area,Range Patio Group Structure Area,Std. Deviation Patio Group Structure Area,Co. of Variation Patio Group Structure Area,Min. Patio Group Structure Area,Lower Quantile Patio Group Structure Area,Median Patio Group Structure Area,Upper Quantile Patio Group Structure Area,Max. Patio Group Structure Area,Lower Gini Patio Group Structure Area,Higher Gini Patio Group Structure Area,Gini Structure Volume,Corrected Gini Structure Volume,Sample Size Structure.y,Mean Structure Volume,Range Structure Volume,Std. Deviation Structure Volume,Co. of Variation Structure Volume,Min. Structure Volume,Lower Quantile Structure Volume,Median Structure Volume,Upper Quantile Structure Volume,Max. Structure Volume,Lower Gini Structure Volume,Higher Gini Structure Volume,Gini Patio Group Volume,Corrected Gini Patio Group Volume,Sample Size Patio Group.y,Mean Patio Group Volume,Range Patio Group Volume,Std. Deviation Patio Group Volume,Co. of Variation Patio Group Volume,Min. Patio Group Volume,Lower Quantile Patio Group Volume,Median Patio Group Volume,Upper Quantile Patio Group Volume,Max. Patio Group Volume,Lower Gini Patio Group Volume,Higher Gini Patio Group Volume,Gini Patio Group Structure Volume,Corrected Gini Patio Group Structure Volume,Sample Size Patio Group,Mean Patio Group Structure Volume,Range Patio Group Structure Volume,Std. Deviation Patio Group Structure Volume,Co. of Variation Patio Group Structure Volume,Min. Patio Group Structure Volume,Lower Quantile Patio Group Structure Volume,Median Patio Group Structure Volume,Upper Quantile Patio Group Structure Volume,Max Patio Group Structure Volume,Lower Gini Patio Group Structure Volume,Higher Gini Patio Group Structure Volume
14418,AMIGACarb_Out_of_the_Yuc_May2013,s418,0.317341687,0.329095083,28,43.4898766,182.1486382,35.43311897,0.814744068,20.89794237,25.50810553,31.06729602,50.24166182,203.0465806,0.223761394,0.484498469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.649643875,0.67370476,28,4.928906168,26.31829929,6.877458125,1.395331518,0.013678551,0.201121569,2.813539505,6.045453548,26.33197784,0.588444998,0.807481526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14419,AMIGACarb_Out_of_the_Yuc_May2013,s419,0.280729653,0.284283193,80,41.04087194,139.7464842,25.71849815,0.626655744,20.09472023,25.20960337,33.99000783,44.16553437,159.8412044,0.231742408,0.36167973,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.482451582,0.488558564,80,10.23438263,69.04401398,12.49522678,1.220906745,0.475488663,4.608373642,6.134495258,9.094124317,69.51950264,0.412024502,0.568522184,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14420,AMIGACarb_Out_of_the_Yuc_May2013,s420,0.449568453,0.451575455,225,72.0669944,252.0788123,65.50092317,0.908889343,20.05678244,26.79937389,38.11533491,88.41733999,272.1355947,0.431690373,0.47214651,0.386734541,0.412516844,16,291.0334259,793.3033499,223.3612479,0.767476269,66.09722601,133.0912939,207.1458282,358.504754,859.4005759,0.347096224,0.535560112,0.420512523,0.448546691,16,74.22511588,241.6887739,63.48260224,0.855271177,8.516286241,38.28655477,58.39585767,93.31330283,250.2050602,0.338425175,0.599557369,0.616539677,0.619292086,225,19.07210823,184.4745855,26.93662159,1.412356791,0.646430969,3.190719604,7.437470436,25.73006725,185.1210165,0.587236042,0.661682438,0.531266087,0.566683826,16,58.68023032,218.6043425,66.77354297,1.137922305,6.041855812,16.94826722,18.49047327,75.31290674,224.6461983,0.503427052,0.670074078,0.608025277,0.648560296,16,14.44761896,83.24224949,21.28408837,1.473190041,0.55428791,4.600858212,5.263912678,15.14489031,83.7965374,0.525410996,0.794868065
14421,AMIGACarb_Out_of_the_Yuc_May2013,s421,0.372243731,0.376334322,92,50.3849978,253.1500247,45.74502878,0.907909711,20.4692516,24.80164516,35.36916694,54.76186732,273.6192763,0.315003775,0.452827722,0.321829838,0.354012822,11,275.2998952,559.6993887,174.6846587,0.634524973,110.9032048,130.8272058,241.724307,366.3662813,670.6025935,0.269684741,0.441640148,0.334647412,0.368112153,11,82.09776204,154.711735,51.5703705,0.628158055,15.11860773,38.37480784,68.19751892,124.4488766,169.8303428,0.278091697,0.499068932,0.60082292,0.60742537,92,15.12705394,212.4813008,28.72644678,1.899011326,1.704682827,3.829477072,6.685025215,14.13023686,214.1859837,0.516184097,0.744655394,0.440719013,0.484790915,11,45.05392898,114.4943876,39.22284296,0.870575416,6.103772163,17.79171276,24.99872017,60.66394711,120.5981598,0.399051269,0.625609468,0.464933061,0.511426368,11,20.03372723,52.71795845,17.98407001,0.897689671,1.084608078,6.32689961,11.43930531,30.72415352,53.80256653,0.399995046,0.69976167
14422,AMIGACarb_Out_of_the_Yuc_May2013,s422,0.357789565,0.359085904,277,63.06976142,223.7389085,43.57906568,0.690966078,20.03156318,29.01784432,47.79890972,83.58533301,243.7704717,0.340066852,0.38396339,0.357504358,0.376320377,20,471.3809514,1015.105221,318.5231823,0.675723491,136.5140092,242.2611349,353.0514237,680.8279227,1151.61923,0.326151152,0.477251232,0.410452783,0.432055561,20,119.4390841,443.3140798,102.3100184,0.856587432,10.97010287,61.44622756,85.87170171,160.2505891,454.2841826,0.329338182,0.574911477,0.590604503,0.59276789,274,23.77697617,192.6066518,32.4803706,1.366042947,0.577084064,4.88468349,11.28723693,28.19247997,193.1837358,0.560220574,0.628318679,0.318076527,0.334817396,20,108.7774523,218.1311803,62.82809767,0.577583832,13.78260994,66.969625,90.77844262,145.8185155,231.9137902,0.265219419,0.461075947,0.587168301,0.618071896,20,38.66175845,230.2076473,54.11299474,1.399651669,0.403113365,6.882710695,21.844769,40.81960201,230.6107607,0.487668014,0.770446997
14423,AMIGACarb_Out_of_the_Yuc_May2013,s423,0.378699296,0.381311015,146,57.12536064,218.3709253,46.18093089,0.808413818,20.08973544,27.38974704,38.24036379,67.0263422,238.4606608,0.345335324,0.421061465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.600166297,0.604305375,146,17.17862053,145.5845163,25.04644883,1.45800117,0.843572378,4.210320473,6.488322735,17.30371761,146.4280887,0.562343003,0.652806473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
14424,AMIGACarb_Out_of_the_Yuc_May2013,s424,0.260607765,0.271032075,26,39.42318574,124.3018051,25.24770126,0.640427728,21.0065244,27.26341908,31.53998006,38.42074126,145.3083295,0.177456271,0.411006264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.515897,0.53653288,26,7.811902046,66.53579426,12.63018711,1.616787696,0.548489571,3.027206659,4.417546749,7.398199201,67.08428383,0.318732219,0.693245226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15435,AMIGACarb_Yuc_Centro_Apr2013,s435,0.248763669,0.253641388,52,43.56308875,149.823166,24.48811614,0.562129932,20.66364813,29.15384956,38.78797478,48.65081579,170.4868141,0.198022929,0.354920558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467153138,0.476313004,52,14.50567876,80.01674652,14.84913931,1.023677661,2.158866882,5.106708527,8.281871796,15.62705231,82.1756134,0.420042416,0.572036226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15436,AMIGACarb_Yuc_Centro_Apr2013,s436,0.289727659,0.295763652,49,50.69035568,175.6289296,31.56028842,0.622609331,20.4953253,31.85512646,42.13313394,56.17577641,196.1242549,0.238083249,0.398646737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.519365803,0.530185924,49,15.52859061,94.05266571,18.01172554,1.159907296,1.973716736,4.878196716,7.663757324,20.16161346,96.02638245,0.474641979,0.628780001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15437,AMIGACarb_Yuc_Centro_Apr2013,s437,0.31481167,0.325305393,31,73.08242613,151.5175221,43.12719507,0.590117178,21.33920093,39.32863881,59.61253993,91.29519849,172.856723,0.279170886,0.385339005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.495996526,0.512529743,31,17.57170253,74.06427765,17.68890814,1.006670134,1.550521851,4.794799805,13.14492798,21.02968597,75.6147995,0.43933382,0.621975552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15438,AMIGACarb_Yuc_Centro_Apr2013,s438,0.328068169,0.331973743,85,76.42630256,209.6395968,48.02941076,0.628440853,21.09583655,39.70104974,65.92406273,91.63504276,230.7354334,0.292022046,0.376967537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.483553025,0.489309609,85,22.93363019,120.2017365,23.04469393,1.004842833,1.222473145,7.696838379,15.68909454,30.57122803,121.4242096,0.430644323,0.553773787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15439,AMIGACarb_Yuc_Centro_Apr2013,s439,0.293150895,0.297222436,73,110.4633937,241.4001068,58.78546575,0.532171462,30.11497306,56.86676098,99.97709265,152.4579729,271.5150799,0.262759384,0.343683853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.51273137,0.519852639,73,38.36203348,402.9031525,52.31155398,1.363628287,3.323654175,11.19981384,26.38336945,50.67977905,406.2268066,0.43916669,0.649326587,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15440,AMIGACarb_Yuc_Centro_Apr2013,s440,0.316884116,0.32500935,40,105.1344606,227.5486287,60.95331612,0.579765339,28.4616919,58.6550286,85.21119745,158.310586,256.0103206,0.286214246,0.38008749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.467559687,0.479548397,40,40.71013699,161.5973282,37.79281549,0.928339187,1.969573975,14.91302872,24.67689896,56.24268913,163.5669022,0.421103888,0.549958739,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15441,AMIGACarb_Yuc_Centro_Apr2013,s441,0.340835147,0.351829829,32,85.0144521,168.0044842,53.35523078,0.62760189,21.23340553,45.79296738,60.34987025,131.3595195,189.2378898,0.3113335,0.41668893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46669197,0.481746549,32,32.23332381,112.3647156,29.80141817,0.92455306,3.733947754,12.22242928,22.63716888,38.16038704,116.0986633,0.412439491,0.564166669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15442,AMIGACarb_Yuc_Centro_Apr2013,s442,0.264139039,0.269318236,52,94.15041274,220.960317,47.49335194,0.504441251,23.82366744,65.59964096,87.33740355,112.4233078,244.7839844,0.222186307,0.321326622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.461410872,0.470458144,52,38.99763834,204.1921997,38.18678938,0.979207742,2.533988953,15.44755363,28.8822937,48.53463554,206.7261887,0.402783685,0.5748654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15443,AMIGACarb_Yuc_Centro_Apr2013,s443,0.306216538,0.307956405,177,119.6964967,235.5950699,64.99573202,0.543004464,30.43179838,61.05723001,104.213897,172.2814331,266.0268683,0.289378322,0.328152734,0.39646213,0.418487804,19,1238.562915,3321.353803,940.8136139,0.759600988,140.673126,581.5431472,847.5897585,1614.174521,3462.026929,0.352639764,0.559547047,0.370968497,0.391577858,19,438.0567001,1053.423645,304.626276,0.695403759,40.77804268,208.6917891,328.2625647,571.3382638,1094.201688,0.318457748,0.507214643,0.465014374,0.467656501,177,45.73626168,204.1522446,40.48872444,0.885265279,4.246643066,14.40151978,31.61073303,68.63700104,208.3988876,0.438949479,0.500666242,0.547890792,0.578329169,19,669.8377914,2587.179466,738.9908618,1.103238532,18.907547,148.1623726,375.8813324,954.6752739,2606.087013,0.476187748,0.709410397,0.487236308,0.514304992,19,221.5034868,904.0259171,227.8128417,1.028484224,7.936225891,69.10499703,165.4215012,268.1525345,911.9621429,0.408465205,0.670608897
15444,AMIGACarb_Yuc_Centro_Apr2013,s444,0.302787219,0.308194134,57,71.17130927,199.0706874,42.46108456,0.596603955,21.73652456,44.30972319,57.01321292,83.64416688,220.807212,0.264621871,0.364933285,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.546800527,0.556564822,57,27.92314911,191.4892197,36.71806234,1.31496853,1.774642944,8.755226135,13.58022308,31.17427826,193.2638626,0.482017482,0.65846798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15445,AMIGACarb_Yuc_Centro_Apr2013,s445,0.345379105,0.348577059,109,84.98854805,244.1404448,55.37915786,0.651607295,20.43223741,42.36915318,63.15528965,127.7335471,264.5726822,0.319570639,0.387112412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.530797661,0.535712454,109,28.23961233,135.4494553,30.69727346,1.087028855,1.256568909,6.986236572,16.16706848,38.65814972,136.7060242,0.493679326,0.58866037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15446,AMIGACarb_Yuc_Centro_Apr2013,s446,0.262492915,0.278898722,17,118.3643033,218.4793835,57.89126597,0.489093961,37.39500574,69.18491477,95.5728068,160.2339767,255.8743893,0.220027666,0.381619807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.378017577,0.401643675,17,28.40839027,70.68093109,20.78620393,0.731692424,7.354804993,12.48092651,22.06011963,36.31681061,78.03573608,0.321870499,0.492922315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15448,AMIGACarb_Yuc_Centro_Apr2013,s448,0.377639337,0.384764607,54,97.09120464,228.1929224,69.82564968,0.719175851,27.53652646,41.39277804,61.46573796,129.4628267,255.7294488,0.355323981,0.420597644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.507426975,0.517001069,54,28.6536998,143.1176758,29.44465641,1.027603996,3.166297913,7.90732193,14.00762558,46.37520218,146.2839737,0.466903662,0.595860662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
15450,AMIGACarb_Yuc_Centro_Apr2013,s450,0.311700877,0.313835815,147,119.0095813,251.4827757,65.76951523,0.552640506,22.47906682,65.56425176,106.6810822,164.5453599,273.9618425,0.290431813,0.34369537,0.395991115,0.409645981,30,1152.084574,3420.669592,862.8102481,0.748912248,161.6367078,540.6765433,884.8422824,1505.460746,3582.3063,0.337372862,0.492905997,0.443537001,0.459377608,29,509.3673483,1709.49127,449.7698107,0.882996942,72.57073888,215.4383177,394.8720694,660.7266179,1782.062009,0.387299865,0.538479171,0.501274481,0.504707868,147,58.30772306,286.7532196,57.69315486,0.989459918,1.538467407,17.3836441,37.74446869,77.51961136,288.291687,0.466596715,0.549115072,0.625874383,0.647456258,30,837.6166801,3631.373825,1109.299582,1.324352306,16.58262634,99.63122177,344.4323425,1096.779757,3647.956451,0.574525591,0.734558067,0.602684954,0.624209416,29,294.2021429,1484.693113,383.194684,1.302487739,4.52053833,54.10603333,148.9745789,357.7650528,1489.213652,0.54285008,0.724228027
15451,AMIGACarb_Yuc_Centro_Apr2013,s451,0.314822761,0.315886352,297,95.83640271,246.0521568,55.5473372,0.579605824,21.64097123,53.90010242,80.73000953,125.0204561,267.693128,0.298294763,0.337194186,0.332941455,0.341478415,40,935.8246483,2695.956752,592.9372699,0.633598689,135.4232194,533.6199288,833.1181546,1213.327011,2831.379971,0.285527672,0.417340776,0.307063149,0.314936563,40,294.4871244,632.8989947,165.7202232,0.56274183,70.23671816,170.6496292,250.4219428,393.6624062,703.1357128,0.272377324,0.374165048,0.463941589,0.465508959,297,42.14822812,322.766243,40.41711216,0.958927907,2.305213928,13.96498108,30.27040863,57.00871277,325.0714569,0.436977649,0.505472197,0.5868355,0.601882564,40,455.1122793,3214.304382,636.1139192,1.39770766,21.56173706,117.7622623,209.0690231,631.5899315,3235.866119,0.512166528,0.706563034,0.421275025,0.432076949,40,147.1665216,499.7977829,119.3780131,0.811176426,14.62083435,58.86623764,115.6493378,172.830595,514.4186172,0.368210053,0.513993514
15452,AMIGACarb_Yuc_Centro_Apr2013,s452,0.305397647,0.307075656,183,98.19845101,244.1488333,56.18661258,0.572174123,26.42100127,54.34219954,83.33461116,122.2197909,270.5698345,0.28551045,0.33558656,0.393201767,0.406308493,31,971.7523656,3181.547632,760.2733637,0.782373566,226.6662475,419.6967319,786.5513225,1169.480452,3408.21388,0.338678466,0.49937873,0.343345735,0.354790593,31,299.1641638,1052.386867,208.1901674,0.695906103,53.71204512,162.6600738,246.4397595,393.813009,1106.098913,0.28069155,0.471620923,0.526559083,0.529452264,183,50.40001432,349.4473114,59.21641545,1.174928544,1.414390564,14.93550491,29.74363709,57.60248947,350.861702,0.489981158,0.577265881,0.542232253,0.560306661,31,447.5445091,1596.001244,476.8961356,1.065583704,30.68061066,81.5686264,234.1703339,685.3985519,1626.681854,0.487351901,0.640560498,0.503422771,0.52020353,31,161.3745606,692.6797028,161.3323506,0.999738435,14.98661804,44.95653534,102.9904709,223.9773526,707.6663208,0.451192419,0.623443669
15453,AMIGACarb_Yuc_Centro_Apr2013,s453,0.295912068,0.297952841,146,109.3154762,244.5744905,58.32611801,0.533557736,22.0396205,66.28039724,94.36716645,145.5604833,266.614111,0.272665597,0.32892202,0.355228917,0.372990363,21,1162.764109,2480.271959,757.3111891,0.651302516,190.5551612,623.5666281,1005.563826,1820.294747,2670.827121,0.309482064,0.452594461,0.320901419,0.33694649,21,377.0615482,772.6864729,223.6242651,0.593070988,85.09751274,207.9420916,323.2791288,508.8382547,857.7839856,0.283714316,0.430204591,0.492725781,0.49612389,146,52.00602706,255.9380569,52.65769066,1.01253054,1.56918335,16.37998962,32.55558014,61.10970688,257.5072403,0.459561209,0.54117505,0.555017753,0.582768641,21,527.6961757,1640.757599,583.6818487,1.106094521,35.2101593,124.4116516,177.3664856,855.2663879,1675.967758,0.501841654,0.655585202,0.485118185,0.509374094,21,232.0344295,758.7390137,227.6373511,0.981049888,32.53204346,77.22875977,138.1016846,264.5297241,791.2710571,0.442701679,0.605839971
15454,AMIGACarb_Yuc_Centro_Apr2013,s454,0.34876522,0.350828919,170,74.75170649,228.8803688,50.30778363,0.672998464,20.38289109,39.8573889,54.79248978,97.18455862,249.2632599,0.325685552,0.382449087,0.256450304,0.274768183,15,520.8175051,1098.048599,274.324561,0.526719164,161.7731514,412.5276698,443.1727963,551.3540083,1259.821751,0.182619255,0.39790553,0.260824499,0.27945482,15,169.1444251,342.5888186,86.35445272,0.510536795,54.49453963,107.7702033,186.9573798,209.7641459,397.0833583,0.202108942,0.389367461,0.550611424,0.553888873,169,30.09641907,243.3540802,38.61356859,1.282995446,1.907943726,9.013153076,15.85650635,34.46350098,245.2620239,0.511691364,0.603498698,0.338315324,0.362480705,15,138.7271261,356.6824188,89.66935428,0.646372176,8.580947876,75.06011963,145.7704315,181.4499207,365.2633667,0.262906786,0.528842962,0.410401147,0.439715515,15,68.26768776,180.9335938,53.51790923,0.783942023,7.428161621,28.83003998,40.61700439,105.0441055,188.3617554,0.359997574,0.577929771
15455,AMIGACarb_Yuc_Centro_Apr2013,s455,0.307182867,0.308272168,283,102.3290081,253.6939495,57.07689287,0.557778228,21.28637404,56.20632074,91.70836959,135.3592363,274.9803236,0.289000311,0.327099685,0.325823178,0.330545253,70,756.5512452,2189.180115,474.5144366,0.627207264,158.7617472,442.1672122,652.1943276,935.785146,2347.941862,0.285187813,0.385717533,0.323724274,0.328415931,70,277.9907123,785.5539034,170.6061411,0.613711658,59.40532119,162.8117105,231.1295043,349.3608176,844.9592246,0.286649562,0.385642722,0.46695919,0.468615074,283,34.87371821,165.3614578,32.08463949,0.920023477,1.840530396,12.4392662,22.71496582,51.06214142,167.2019882,0.442499849,0.496881066,0.548002998,0.555945071,70,241.1182788,1987.780502,320.6866942,1.329997443,10.20275879,64.60372162,130.1824875,251.8188667,1997.983261,0.484904788,0.657428588,0.515667521,0.523140963,70,121.3273376,714.2272644,139.8588278,1.152739609,7.502197266,37.26314163,77.08460236,125.9078636,721.7294617,0.45679953,0.60487688
15456,AMIGACarb_Yuc_Centro_Apr2013,s456,0.31017065,0.311923027,178,114.6686815,248.8195501,63.34994176,0.552460715,21.54698549,63.21047579,102.5238812,158.7751265,270.3665356,0.287426511,0.337371022,0.39734654,0.420719866,18,973.045912,2149.047459,741.373101,0.761909682,141.7643355,437.9817834,686.5667701,1255.661762,2290.811795,0.363449116,0.518272723,0.383750989,0.407735426,17,390.1764891,923.4027202,300.1853036,0.769357744,127.280562,171.2648236,218.9152297,439.7222891,1050.683282,0.35777838,0.46694619,0.476937779,0.479632342,178,46.19848183,254.7100983,42.99733085,0.930708741,2.2290802,15.44782448,31.2639389,62.25661469,256.9391785,0.444998679,0.522910698,0.562281157,0.59535652,18,414.3354683,1852.828476,509.6119057,1.229949992,27.8767395,100.645092,223.4536247,523.4784698,1880.705215,0.501389917,0.70335823,0.474489222,0.504144798,17,202.5189151,578.5947723,188.4868473,0.93071231,36.4740448,57.08595276,139.1459656,289.3710403,615.0688171,0.415445031,0.587192463
15457,AMIGACarb_Yuc_Centro_Apr2013,s457,0.349049697,0.350371855,265,73.90682492,248.3935071,50.83947417,0.687886054,20.12717425,37.68572502,59.82641689,93.81152883,268.5206814,0.327714035,0.379656498,0.370333071,0.376830142,58,525.2444783,1743.270979,372.770374,0.709708316,59.40543584,266.9392114,397.5384801,703.9165817,1802.676415,0.328662057,0.444070519,0.365903949,0.372437949,57,175.4499657,705.0637695,138.257979,0.788019413,34.01246519,90.19124401,143.1940241,188.0751243,739.0762347,0.313206362,0.453682475,0.553850229,0.555948146,265,22.29376906,236.6704941,29.46759033,1.321785933,0.838783264,5.813568115,12.25183105,25.25488281,237.5092773,0.52263554,0.61255157,0.569975122,0.579974686,58,120.5264799,891.4817352,171.7612539,1.425091433,0.750030518,37.3562088,57.46781921,115.9179001,892.2317657,0.496459606,0.654762251,0.567043771,0.577169553,57,52.04870141,530.7428284,79.67718927,1.530819927,3.807067871,12.42289734,25.88246155,52.22618103,534.5498962,0.486372998,0.704043625
15458,AMIGACarb_Yuc_Centro_Apr2013,s458,0.217819569,0.220576779,80,130.9965427,222.8025083,50.82087852,0.387955876,35.27152335,91.9781466,126.991071,168.6548448,258.0740317,0.192765243,0.25989449,0.338947571,0.35589495,21,931.7224348,2640.577503,643.2308602,0.69036747,336.3544859,489.2633776,675.5606236,1217.233115,2976.931989,0.286322755,0.469097203,0.304828767,0.320070205,21,324.9259743,662.583483,182.9398119,0.563019969,89.36551609,183.6179035,279.6289117,430.0574037,751.9489991,0.267473914,0.415570537,0.424463044,0.429835994,80,68.05191565,270.0217438,58.53592948,0.860165786,6.795578003,28.94591522,52.18240356,82.81702042,276.8173218,0.378226639,0.490167578,0.3825686,0.40169703,21,343.4295062,1018.047775,250.8014311,0.730285041,39.75918579,114.3523712,409.0916138,476.4092712,1057.806961,0.289082251,0.527682207,0.441761756,0.463849844,21,174.9512344,504.7481139,147.593481,0.843626405,26.4272401,60.3571701,144.6077728,232.4562531,531.175354,0.386609234,0.542747715
15459,AMIGACarb_Yuc_Centro_Apr2013,s459,0.347566366,0.353664022,58,98.83675655,243.6089183,64.67408598,0.654352573,22.10678676,48.74815947,82.05664196,122.809101,265.7157051,0.31062908,0.401066031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.551561253,0.561237766,58,58.57275667,407.7673035,77.33699053,1.320357704,3.306472778,17.5592308,29.00938416,68.72606087,411.0737762,0.476309597,0.640577597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
